,date,time,tweet,language
1250,26/02/2022,09:55:07,check blacfuegos video tiktok tiktok tiktok contentcreator videoviral putin wwiii,en
1251,26/02/2022,09:54:35,remember trump extorted zelensky withheld defense aid ukraine needed defend exact situation wouldnt either orange man simp ukraine russianinvasion ukraineunderattack ukrainewar quidproquo wwiii istandwithukraine,en
1252,26/02/2022,09:53:58,russian tennis player andrey rublev writes 'no war please' camera lens match bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraine ukraineconflict wwiii putin russia standwithukraine breakingnow worldwar3 anonymous,en
1253,26/02/2022,09:53:53,nuclear wwiii happen irreversible destruction earth humanity would immense unimaginable risking wwiii old grievances likerussia vs ukraina china vs taiwan india vs pakistan northkorea vs southkorea stupid best,en
1254,26/02/2022,09:53:41,french never war since napoleon died first spit face russia interesting wwiii,en
1255,26/02/2022,09:53:37,end trump turned complete loser zelensky easily going history books hero ukraine russianinvasion ukraineunderattack ukrainewar quidproquo wwiii istandwithukraine,en
1256,26/02/2022,09:53:20,ukrainian people committees arrested russian spy lutsk kyiv ukriane russia wwiii,en
1257,26/02/2022,09:52:44,daily promotion tweet time 👇👇👇👇👇👇 retweet tweet reply twitch facebook youtube channel check awesome streamers also replied 🙏👋 follo4folloback follobackforfolloback art digitalart artistontwitter wwiii,en
1258,26/02/2022,09:52:28,"writerlytweets ""war always power"" ""wwiii wanting war"" sixwordstory 6words writingcommunity writingprompt wwiii",en
1259,26/02/2022,09:52:02,countries world pressure ukraine almost like puppet putin favor ukraine russianinvasion ukraineunderattack ukrainewar quidproquo wwiii istandwithukraine,en
1260,26/02/2022,09:50:11,poutine weapons zelensky bravery wwiii russiaukrainecrisis ukraine laguerre,en
1261,26/02/2022,09:50:08,donny illegally withholding aid ukraine attempt blackmail political dirt hits differently ukraine russianinvasion ukraineunderattack ukrainewar quidproquo wwiii istandwithukraine,en
1262,26/02/2022,09:49:59,country stand likeshare ukraine comment russia 🙏🏻💙💛 helpukraine stoprussianaggression istandwithukraine staywithukraine ukraine russia warinukraine wwiii,en
1263,26/02/2022,09:49:28,rublev looks like cant miss actually unreal level right rublev prevent world war 3 tournament title andreyrublev97 tennis ukraine russiaukrainewar wwiii rublev vesely,en
1264,26/02/2022,09:48:52,ukrainian forces repelled russian attack kyiv thousands civilians take arms defense capital russian ukrainewar ukraine wwiii nato kyiv kiev,en
1265,26/02/2022,09:47:57,street fighting breaks russian forces push kyiv bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraine ukraineconflict wwiii putin russia standwithukraine breakingnow worldwar3 wwiii anonymous,en
1266,26/02/2022,09:47:52,want fight destroy muslims get time develop neither want pray rejected verses allah worldwariii wwiii russiaukrainewar,en
1267,26/02/2022,09:47:42,surrender russians theghostofkyiv theghostofkiev ukrainewar warhero putinisawarcriminal wwiii ww3,en
1268,26/02/2022,09:46:42,nelsonrangel yes alot collection bias seen past happens let leaders like putin invade neighbor countries russia superpower ukraine isnt target nato doesnt stop see wwiii,en
1269,26/02/2022,09:46:22,anyone checked gwyneth wwiii,en
1270,26/02/2022,09:45:55,imran khan may find tight spot moscow visit also sees realignment south asia new 🇵🇰 partnership changing political equation means pakistan america allies anymore worldwariii balakotairstrike wwiii ww3,en
1271,26/02/2022,09:45:13,youre telling russia invades another country world war 3 aill start aight imma kill bfr kill worldwar3 stopthewar ukrainerussiawar wwiii worldwariii ukraine russia,en
1272,26/02/2022,09:45:09,uhliaa u finna let hit get drafted wwiii,en
1273,26/02/2022,09:45:09,else mistook aso rock young wwiii,en
1274,26/02/2022,09:44:29,dear western world ever cry kashmiris iraqis palestinians libyans afghans cambodians vietnamese granadians many others selective humanity wwiii russiaukrainewar,en
1275,26/02/2022,09:44:05,finally wwiii jokes stopped,en
1276,26/02/2022,09:43:34,russian army ordered broaden ukraine advance 'from directions' ministry russian ukrainewar ukraine wwiii nato kyiv kiev,en
1277,26/02/2022,09:41:52,translation needed ukraine ukraineunderattack ukraineinvasion russia wwiii ww3,en
1278,26/02/2022,09:41:48,looks like predicted tension ukraine russia way back 2015 🧐 👉 courtesy university chicago ukrainerussiawar ukrainewar russia wwiii,en
1279,26/02/2022,09:40:23,eu usa attitude putin determine fate dictatorial expansionist leadership world humanity needs light shows swift germany france zelensky putinisawarcriminal ukraineinvasion china wwiii russia ukraine ukrainewar nato,en
1280,26/02/2022,09:39:56,truth car run kiev kievukraine ukrainewar ukrainerussia ukrania ukraineinvasion ucraniarussia ukraine russia wwiii wwwiii worldwar3,en
1281,26/02/2022,09:39:40,breaking update army ordered launch attack 'from directions' ministry russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
1282,26/02/2022,09:39:13,farright website created 36 days ago popular facebook wapo bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraine ukraineconflict wwiii putin russia standwithukraine breakingnow worldwar3 wwiii anonymous,en
1283,26/02/2022,09:38:47,zelensky please take inspiration form epic picture break record save citizens years god figure country take lesson pakistan surrender russiaukrainewar ukraine russianarmy wwiii india,en
1284,26/02/2022,09:37:51,reject communism socialism wwiii ukraine,en
1285,26/02/2022,09:37:03,puhari finally came us 😭😂 wwiii warinukraine,en
1286,26/02/2022,09:36:48,us fight taiwanthe world willtheyre valuable lose chinawwiii taiwanrussiaukraineco…,en
1287,26/02/2022,09:35:28,take possibility wwiii world wars ignite raw emotion elites compiling emotion exponentially last year hold fast breathe gg33,en
1288,26/02/2022,09:34:59,"face yet theyre basically saying ""we gonna fight last able man"" takes freaking guts pride country wish ukraine stays strong united odds glory ukraine slava ukraini love from🇳🇬 worldwar3 wwiii",en
1289,26/02/2022,09:34:35,"""quick click self distrust"" going archives worry usa wwiii ww3 russiaukrainewar nato",en
1290,26/02/2022,09:34:28,breaking update cyber attack going russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
1291,26/02/2022,09:34:17,way go twitter putin starts wwiii week jack lets continue tweeting like everythings fine twilight zone living,en
1292,26/02/2022,09:34:03,"dont fucking know im seeing right nowpeople said ""humanity"" russian attacking ukraine israel soldier kill lot kids dont know anything bombing hospitalmosque palestinan house without giving warning☠️ wwiii",en
1293,26/02/2022,09:33:51,petition callofduty make kill streaks honor ghostofkyiv ukrainian reaper wwiii ukrainewar,en
1294,26/02/2022,09:33:49,potus biden needs officially publicly withdraw us invitation ukraine join nato european nations including ukraine zelensky need publicly implement minsk2 agree sit draw minskagreements 3 wwiii ukrania kyiv ukrainerussia,en
1295,26/02/2022,09:33:48,wwiii draft meme,en
1296,26/02/2022,09:33:41,"waiting tough guy potus go ""toe toe"" china oh wait hes vacationing delaware weekend probably eating pudding cup world plunges wwiii",en
1297,26/02/2022,09:33:19,hope bitches still equality shit wwiii around corner watch hoes start flocking kitchens 😂 ukriane ww3,en
1298,26/02/2022,09:32:49,chinas xi message nkoreas kim vows cooperation new situation kcna wwiii,en
1299,26/02/2022,09:32:24,ok seeing im convinced hes chilling putin sipping whiskey smoking cigars laughing tweets believe thats prime minister ukraine ukrainerussia ww3 wwiii nato,en
1300,26/02/2022,09:32:20,reality western hypocrisy ukrainerussiawar russiaukraineconflict wwiii worldwar3,en
1301,26/02/2022,09:32:18,shout homies ukraine yall clutch yall got w lets go💪🤙🤙 wwiii,en
1302,26/02/2022,09:32:07,somewhere boat 🚤 turkey wwiii russiaukrainewar,en
1303,26/02/2022,09:32:04,im turnin wwiii,en
1304,26/02/2022,09:32:02,must see wwiii vaccinatieplicht money war ukrania stopworldcontrol transhumanism,en
1305,26/02/2022,09:31:03,nwo sheep works dutch defence defensie would like drag us wwiii ww32022 many like underestimate putin fire warmonger plan backfired ukrania suffers white brethren suffer traitor baudetheeftgelijk,en
1306,26/02/2022,09:30:41,putin kiss ass afraid says ukrainian soldier russia ukraine usa joebiden vladimirputin putin biden worldwar3 wwiii russiaukraineconflict,en
1307,26/02/2022,09:30:39,first signal wwiii worldwar3 worldwariii russia ukrainian boats attacked russian ships near zmeiny island us strategic drones rq4 global hawk mq9a ripper loitering probably us drones directed ukrainian boats ships russian fleet,en
1308,26/02/2022,09:30:04,war going 3 days continues world war far away wwiii,en
1309,26/02/2022,09:28:21,indian students trapped ukraine returning india full enthusiasm excitement raising slogans bande mataram russiaukrainewar ukrainerussiawar worldwar3 wwiii ukrainewar,en
1310,26/02/2022,09:28:06,hide desk cause space safe wwiii,en
1311,26/02/2022,09:27:57,breaking update union minister piyushgoyal welcomes indian nationals safely evacuated mumbai airport russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
1312,26/02/2022,09:27:46,weve created minecraft build inspired caricatural drawing posted ukraine think ukraine needs support get dark time putinhitler istandwithukraine minecraft ukraine ukraineunderattack russiaukrainewar wwiii,en
1313,26/02/2022,09:27:02,one worlds biggest liars warinukraine wwiii ukraine covid_19,en
1314,26/02/2022,09:26:43,ive million nightingales branches heart singing song liberation 🕊️ 🇵🇸 palestine israel syrian iran ukraine ukrainewar wwiii russian zelensky freepalaestine savepalestina nft,en
1315,26/02/2022,09:26:12,ukrainerussia wwiii proud son,en
1316,26/02/2022,09:25:32,yall playing yall lives middle wwiii im playing pussy,en
1317,26/02/2022,09:24:47,many deny witnessing wwiii actually happening time world also includes cyberspace social media communities ukrainewar ukraineunderattack standwithukraine,en
1318,26/02/2022,09:23:53,leader looks like leadership prayersforukraine worldwar3 wwiii bidenisadisgrace,en
1319,26/02/2022,09:23:52,war escalating wwiii putinswar saveukrain ukraine deathtoputin russiaukraineconflict video,en
1320,26/02/2022,09:23:39,potential precipice wwiii highly recommend legacy ashes history cia timweinerauthor open mind possibility current foreign policy disasters directly tied ics historical actions,en
1321,26/02/2022,09:23:07,war please wwiii,en
1322,26/02/2022,09:22:57,teamcavuto thee olenagnes interview bombshelters ukraineinvasion powerful reasoning freedom cause usa intervention prevent wwiii need potus become 2022 presidentregan humanity sake,en
1323,26/02/2022,09:22:54,truth always first casualty war need know history ukraine ukraineinvasion westandwithukraine wwiii historyrepeating,en
1324,26/02/2022,09:22:47,tune hear elizabethwalne talking library memorial aid research familyhistory wwiii,en
1325,26/02/2022,09:22:43,attack us see faces backs ukraine president ✊ ukrainerussiawar russia ukraine ukrainerussiawar wwiii worldwar3,en
1326,26/02/2022,09:22:12,ive seen lot analysis know putin invaded ukraine lets keep hashtag going putinspunypenis ppp nato russia wwiii micropenis 10plyputin,en
1327,26/02/2022,09:22:11,"sacrificing young indoctrinated lives dead ideology war rightfully ended soldiers born russian brass need kindly ""step down"" good country putinisawarcriminal wwiii theukrainians nomorewar peace",en
1328,26/02/2022,09:21:35,thank god ntanewsnow na station wey dey online dem dey hack ww3 wwiii mr bayo,en
1329,26/02/2022,09:21:26,love jewish comedians except try run country precipitate wwiii zelensky standwithrussia 🪆 standwithputin 🪆 pray people ukraine fuck littleshit dumbass government fuckukraine kremlinrussia_e,en
1330,26/02/2022,09:19:24,potus responsible starting wwiii,en
1331,26/02/2022,09:18:54,russianarmy destroyed ukarine armyhuge loss propertylife money wwiii russiaukrainewar russiaukraineconflict stoprussia worldwar3,en
1332,26/02/2022,09:17:17,"murderous bastard putin must pleased work morning direct hit familys living room pride russian belarusian people must leaders ie absolutely none whatsoever remember ""i following orders"" doesnt cut wwiii",en
1333,26/02/2022,09:17:05,russia deployed nuclear missiles nearby borders mean russia launch soon countries continuously pose restrictions russia wwiii russiaukrainewar,en
