date,time,tweet,language
26/02/2022,07:39:31,imagine theres no countries it isnt hard to do nothing to kill or die for and no religion too imagine all the people living life in peace ukraine worldwar3 wwiii,en
26/02/2022,07:39:00,so reported this guy as the 1st american to die in 2 separate wars he first died in afghanistan and resurrected and died in ukraine again and we are here for it🤣 wwiii putinatwar teamrusia cnn,en
26/02/2022,07:38:53,samson kill lion 🦁 woman 👩 kill samson who you go far naa asuustrike ww3 wwiii biafra putinisawarcriminal,en
26/02/2022,07:38:26,as we saw putin was looking for every excuse to invade ukraine will he look for any excuse to start wwiii he has threatened the rest of the world; if anyone physically helps then well see retaliation that no one has ever seen in history,en
26/02/2022,07:38:24,wwiii officially just started,en
26/02/2022,07:37:36,ru has resumed the military operation in ukraine after kiev refused to negotiate nato sending more weapons to ukraine eu countries to ban russian airlines from their airspace ua pres zelenskyy refused to evacuate insisting that he would stay in kyiv wwiii islandchain,en
26/02/2022,07:37:22,the war will end the leaders will shake hands but the old woman will keep waiting for her martyred son that girl will wait for her beloved husband those children will wait for their heroic father ~ palestinian poet ukrainerussiawar wwiii russiaukraine,en
26/02/2022,07:37:18,world war ii taj mahal covered with bamboo scaffolding to protect it from bombers ukrainerussia wwiii,en
26/02/2022,07:37:02,we as a muslims from pakistan are against the war we are in favour of peace in all over the world russia must stop the hegemonic war against ukraine we want peace in the global world wwiii conflictorusiaucrania worldwariii ukraineunderattack stopwar,en
26/02/2022,07:36:31,explosion in the sky of ukraine worldwariii wwiii worldwar3 conflictorusiaucrania russiaukrainewar link 👇👇,en
26/02/2022,07:36:25,my fortnite and pubg skills about to come in handy wwiii,en
26/02/2022,07:36:23,if you are worried about impending doom and the possibility of wwiii then look no further than for all your post apocalyptic how to guides start with the deathland series currently on sale for its lowest price ever,en
26/02/2022,07:36:21,royal air force around poland ukrainerussia wwiii,en
26/02/2022,07:36:13,all these countries throwing money in for war while their very own citizens sleep and starve on the streets the rich start wars and the poor die from them wwiii endtheconflict,en
26/02/2022,07:35:59,ukraine wwiii worldwariii worldwar3 russiaukrainewar west vs east thinking,en
26/02/2022,07:35:26,make love not war ❤❤❤ its hard to raise a child sleepless nights worrying about your childs health wishing the best for them making sure they eat have plenty to eat russiaukrainewar russiaukraineconflict stopwar ukrainerussia war wwiii,en
26/02/2022,07:35:22,stop war war crimea wwiii ukraineunderattack ukraine kyiv,en
26/02/2022,07:34:51,the war will end the leaders will shake hands the old woman will keep waiting for her martyred son that girl will wait for her beloved husband and those children will wait for their heroic fathers i dont know who sold our homeland but i saw who paid the price wwiii,en
26/02/2022,07:34:05,from what i heard and read the cossacks from southern russia were the worst ever soldiers famous for their fierceness wwiii ww3 russiaukrainewar,en
26/02/2022,07:34:04,so ukraine is being attacked and were on the verge of wwiii and twitter updates the fuck,en
26/02/2022,07:33:07,ukrainerussiawar ukrainerussiawar russianinvasion russiaukrainewar wwiii retweet for usa like for russia,en
26/02/2022,07:32:08,an infant is getting attacked by a pitbull and the crowd instead of pulling away the infant or attacking the dog is attaching driplines to sustain the infant and blowing air towards the pitbull hoping he will leave the infant wwiii ukraineunderattack,en
26/02/2022,07:31:31,my favourite republicans wants attacks and start nuke world war since last 3 years i have been try stop nukes world war therefore i have been destroyed my family life with sleeps but world want nukes wwiii,en
26/02/2022,07:30:57,tic toc tic toc wwiii ⏳,en
26/02/2022,07:29:00,this is the honour of a man ❤😮‍💨 ukraineunderattack nato russian putin volodymyrzelenskyy kyiv worldwar3 wwiii,en
26/02/2022,07:28:53,everyone is talking about ukraine and its alright but no one talks about kashmir and palestine hypocrisy wwiii worldwar3 russiaukraineconflict,en
26/02/2022,07:28:43,wwiii ukraineunderattack one side russia is praising india and the other side ukraine is pleading for help and to support at the unsc thats a tough decision to make narendra modi on a tough position🧐🧐🧐🧐,en
26/02/2022,07:28:31,omo in the midst of this ukraine and russia war many many werey wan le coz wat is this 😅😅😅 nato wwiii putin,en
26/02/2022,07:27:33,if u listen to putin his response is literally giving klaus schwab and his nwo the middle finger he wont let russians be controlled like all other countries at this moment we cant take our masks off mandates everywhere if anyone is going to save humanity its putin wwiii,en
26/02/2022,07:25:17,the world should see the real picture of war in ukraine standwithukriane closethesky wwiii,en
26/02/2022,07:24:47,pray for the world god bless everyone 🙏 ☮☮☮✨ ukrainerussie wwiii nato kiev peace,en
26/02/2022,07:23:51,nato poland ukraine wwiii ww3 the russian army builds up on the polish border through belarus,en
26/02/2022,07:23:21,live ukraine refugees | russias long game | security expert guest | ww wwiii ww3,en
26/02/2022,07:22:25,russia distributing gas masks to its troops in donetsk possibly in preparation for an attack on chemical facilities ukraine ukrainewar prepper preppers prepping preppertalk survival shtf wwiii ww3,en
26/02/2022,07:21:45,if nato steps foot anywhere near ukraine gives china a opening wwiii,en
26/02/2022,07:21:44,fuck all that war shit why dont the world leaders have a boxing match war warinukraine boxing wwiii conflictorusiaucrania,en
26/02/2022,07:21:43,whats the story with all the tipperary flags around the place mrbadjokes tipperary ukraine wwiii,en
26/02/2022,07:19:42,these people are responsible for indias declining reputation balakotairstrike warinukraine wwiii russiaukrainewar,en
26/02/2022,07:19:33,how ima be during ww3memes wwiii ww3 russiaukrainewar,en
26/02/2022,07:18:57,russia accuses ukraine of rejecting talks says military offensive will resume after brief pause ukraine ukrainewar prepper preppers prepping preppertalk survival shtf wwiii ww3,en
26/02/2022,07:18:54,this is how i see ukraine defending themselves from neanderthals putin ukraineunderattack stoprussia standwithukraine wwiii,en
26/02/2022,07:18:30,joe after the us put the paws on russia worldwar3 wwiii,en
26/02/2022,07:18:25,god bless the people of ukraine support from bulgaria 🇧🇬❤ ukraine wwiii russiaukrainewar stay strong people of ukraine 💪❤😔🥺,en
26/02/2022,07:18:21,1950 and the world is changing after wwiii how will the new intake of woolworths saturday girls cope as they approach adulthood sagasaturday strictlysagagirls respectromfic,en
26/02/2022,07:17:59,muslim tatar fighters for ukraine tatar face mass genocide from the russians under stalin they were exiled and kicked out in 2014 they were killed and imprisoned and many fled they will fight russia to the death chechnya is a puppet republic ukraine russia wwiii,en
26/02/2022,07:16:40,trump just keep the world in peace without sending army you see what is biden doing he kick start the wwiii by doing nothing he should ukraine is just the beginning those brave men not only protecting their home and family they protect the world on their own,en
26/02/2022,07:16:30,china is jumping in this is going to spiral out of control wwiii is definitely being uploaded,en
26/02/2022,07:14:54,i am more afraid that putin would consider this an official declaration of war which would start wwiii and dont forget no one will ever announce a nuclear strike how would western politicians react if london paris ny or berlin would get hit,en
26/02/2022,07:13:42,if the world was ending you would come over right 😋 meathub barnextdoor wwiii nyamachoma,en
26/02/2022,07:13:21,when then power of love overcomes the love of power the world will know peace jimi hendrix worldpeace wwiii love quote saturdaymorning,en
26/02/2022,07:13:10,in reality no one cares about men to be a man is tough asf but you aint got no choice reason why its always annoying when i see some feminists ask for equality when it only favors them now its time for war and nobody wants gender equality anymore wwiii russiaukrainewar,en
26/02/2022,07:12:10,the reality of biden vs putin world watching putin russiaukraineconflict with a possibility of worldwar3 russia ukraine wwiii,en
26/02/2022,07:10:43,the ukraine have been beautiful they wont run you will only kill the to the face and it is aggressive behaviour wwiii,en
26/02/2022,07:10:37,🔴live war coverage russia vs ukraine kiev holds russia has invaded ukraine and the fallout has been massive kiev holds t yt ukraine ukrainerussia war warinukraine putin zelensky worldwar3 wwiii live,en
26/02/2022,07:10:13,warinukraine ukraine russiaukrainewar wwiii slavaukraini stopwar stopputin he started to act like a goddamn terrorist 😡,en
26/02/2022,07:08:43,russia ukraine war live derailed russias attack says ukraine president wwiii worldwar3 worldwariii ukraine ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukraineconflict russiaukraine russiaukrainewar ukrainecrisis,en
26/02/2022,07:07:23,the ghost of kyiv watch ukrainian pilot shoot down 6 russian fighter jets (video) the ghost of kyiv watch ukrainian pilot shoot down 6 russian fighter jets (video) ukrainian putin worldwar3 wwiii nato taiwan america china trump,en
26/02/2022,07:06:26,how putin is behaving with the world like rt follow putin putinswar putinspuppet putinatwar putinhitler ukrainian war worldwar3 stop the war world war stopthewar wwiii stopwar no_war cold war nato kiev otan kremlin stopputinnow biden,en
