,date,time,tweet,language,sentimiento
1566,26/02/2022,07:39:31,Imagine theres no countries It isnt hard to do Nothing to kill or die for And no religion too Imagine all the people Living life in peace #Ukraine #worldwar3 #WWIII,en,neutro
1567,26/02/2022,07:39:00,So @CNN reported this guy as the 1st American to die in 2 Separate Wars. He first died in Afghanistan and Resurrected and Died In Ukraine Again and We are here for it🤣 #WWIII #PutinatWar #TeamRusia #CNN,en,neutro
1568,26/02/2022,07:38:53,Samson kill lion 🦁 woman 👩 kill Samson who you go far naa #ASUUstrike #WW3 #WWIII #Biafra #PutinIsaWarCriminal,en,neutro
1569,26/02/2022,07:38:26,As we saw Putin was looking for every excuse to invade Ukraine. Will he look for any excuse to start #WWIII? He has threatened the rest of the world; 'If anyone physically helps then we'll see retaliation that no one has ever seen in history'.,en,neutro
1570,26/02/2022,07:38:24,@ZelenskyyUa @RTErdogan #WWIII officially just started !,en,neutro
1571,26/02/2022,07:37:36,RU has resumed the military operation in #Ukraine after #Kiev refused to negotiate #NATO sending more weapons to Ukraine EU Countries to ban #Russian airlines from their airspace UA Pres #Zelenskyy refused to evacuate insisting that he would stay in #Kyiv #WWIII #IslandChain,en,neutro
1572,26/02/2022,07:37:22,The War will End The Leaders will shake hands. But the old woman will keep waiting for her martyred Son. That girl will wait for her beloved Husband. Those children will wait for their heroic Father. ~ Palestinian poet #UkraineRussiaWar #WWIII #RussiaUkraine,en,neutro
1573,26/02/2022,07:37:18,World War II :: Taj Mahal Covered With Bamboo Scaffolding to Protect It From Bombers. #UkraineRussia #WWIII,en,neutro
1574,26/02/2022,07:37:02,We as a Muslims from Pakistan are against the war. We are in favour of peace in all over the world. Russia must stop the hegemonic war against Ukraine. We want peace in the global world. #WWIII #ConflictoRusiaUcrania #WorldWarIII #UkraineUnderAttack #StopWar,en,neutro
1575,26/02/2022,07:36:31,Explosion in the sky of Ukraine #WorldWarIII #WWIII #worldwar3 #ConflictoRusiaUcrania #RussiaUkraineWar Link 👇👇,en,neutro
1576,26/02/2022,07:36:25,My fortnite and PUBG skills about to come in handy #WWIII,en,neutro
1577,26/02/2022,07:36:23,If you are worried about impending doom and the possibility of #WWIII then look no further than @GraphicAudio for all your post-apocalyptic how-to guides. Start with the Deathland Series currently on sale for its lowest price ever.,en,neutro
1578,26/02/2022,07:36:21,Royal Air Force around Poland #UkraineRussia #WWIII,en,neutro
1579,26/02/2022,07:36:13,All these countries throwing money in for war while their very own citizens sleep and starve on the streets ! The rich start wars and the poor die from them ! #WWIII #endtheconflict,en,neutro
1580,26/02/2022,07:35:59,#Ukraine #WWIII #WorldWarIII #worldwar3 #RussiaUkraineWar West VS East Thinking,en,neutro
1581,26/02/2022,07:35:26,Make love ! Not war ❤❤❤ Its hard to raise a child sleepless nights worrying about your childs health wishing the best for them making sure they eat have plenty to eat... #RussiaUkraineWar #RussiaUkraineConflict #StopWar #UkraineRussia #war #WWIII,en,neutro
1582,26/02/2022,07:35:22,STOP WAR! #war #Crimea #WWIII #UkraineUnderAttack #Ukraine #Kyiv,en,negativo
1583,26/02/2022,07:34:51,"""The war will end. The leaders will shake hands. The old woman will keep waiting for her martyred son. That girl will wait for her beloved husband. And those children will wait for their heroic fathers. I dont know who sold our homeland. But I saw who paid the price"" #WWIII",en,neutro
1584,26/02/2022,07:34:05,From what I heard and read the Cossacks from Southern Russia were the worst ever soldiers famous for their fierceness. #WWIII #WW3 #RussiaUkraineWar,en,neutro
1585,26/02/2022,07:34:04,So Ukraine is being attacked and we're on the verge of #WWIII and Twitter updates?! The fuck,en,neutro
1586,26/02/2022,07:33:07,#UkraineRussiaWar #UkraineRussiaWar #russianinvasion #RussiaUkraineWar #WWIII Retweet For USA Like for RUSSIA,en,neutro
1587,26/02/2022,07:32:08,an Infant is getting attacked by a pitbull and the crowd instead of pulling away the infant or attacking the dog is attaching driplines to sustain the infant and blowing air towards the pitbull hoping he will leave the infant. #WWIII #UkraineUnderAttack,en,neutro
1588,26/02/2022,07:31:31,My favourite republicans wants @USAGov @NATO attacks @KremlinRussia_E and start nuke World War. Since last 3 years I have been try stop nukes World War. Therefore I have been destroyed my family life with sleeps. But World want nukes #WWIII? @GOP @GOPLeader @charliekirk11,en,neutro
1589,26/02/2022,07:30:57,Tic toc tic toc #WWIII ⏳,en,neutro
1590,26/02/2022,07:29:00,THIS IS THE HONOUR OF A MAN ❤️😮‍💨 #UkraineUnderAttack #NATO #Russian #Putin #VolodymyrZelenskyy #Kyiv #worldwar3 #WWIII,en,neutro
1591,26/02/2022,07:28:53,Everyone is talking about Ukraine and its alright but no one talks about Kashmir and Palestine. #Hypocrisy #WWIII #worldwar3 #RussiaUkraineConflict,en,neutro
1592,26/02/2022,07:28:43,#WWIII #UkraineUnderAttack One side Russia Is Praising India and the Other Side Ukraine is Pleading for Help And to Support at the UNSC. Thats A Tough Decision To Make.. Narendra Modi On A Tough Position..🧐🧐🧐🧐,en,neutro
1593,26/02/2022,07:28:31,Omo in the midst of this Ukraine and Russia war many many werey wan le. Coz wat is this 😅😅😅. NATO #WWIII PUTIN,en,neutro
1594,26/02/2022,07:27:33,If u listen to #Putin his response is literally giving Klaus Schwab and his NWO the middle Finger! He wont let Russians be controlled like all other Countries. At this moment we cant take our masks off mandates everywhere! If anyone is going to save Humanity its Putin #WWIII,en,neutro
1595,26/02/2022,07:25:17,The #world should see the real picture of war in #Ukraine: #StandWithUkriane #CloseTheSky #WWIII,en,neutro
1596,26/02/2022,07:24:47,Pray for the world God Bless everyone! 🙏 ☮️☮️☮️✨ #UkraineRussie #WWIII #NATO #Kiev #peace,en,positivo
1597,26/02/2022,07:23:51,#NATO #Poland #Ukraine #WWIII #WW3 The Russian army builds up on the Polish border through Belarus.,en,neutro
1598,26/02/2022,07:23:21,LIVE: #Ukraine #Refugees | #Russias Long Game | Security Expert Guest | WW... #WWIII #ww3,en,neutro
1599,26/02/2022,07:22:25,Russia Distributing Gas Masks to its Troops in Donetsk Possibly in Preparation for an Attack on Chemical Facilities #Ukraine #UkraineWar #Prepper #Preppers #Prepping #PrepperTalk #Survival #SHTF #WWIII #WW3,en,neutro
1600,26/02/2022,07:21:45,@PoohTheWinnieV @BetterMe50 @UN If NATO steps foot anywhere near #Ukraine gives China a opening .. #WWIII,en,neutro
1601,26/02/2022,07:21:44,Fuck all that war shit. Why don't the world leaders have a boxing match? #war #WARINUKRAINE #boxing #WWIII #ConflictoRusiaUcrania,en,neutro
1602,26/02/2022,07:21:43,What's the story with all the Tipperary flags around the place #mrbadjokes #Tipperary #Ukraine #WWIII,en,neutro
1603,26/02/2022,07:19:42,These people are responsible for Indias declining reputation #BalakotAirStrike #WARINUKRAINE #WWIII #RussiaUkraineWar,en,neutro
1604,26/02/2022,07:19:33,How ima be during #ww3memes #WWIII #ww3 #RussiaUkraineWar,en,neutro
1605,26/02/2022,07:18:57,Russia Accuses Ukraine of Rejecting Talks Says Military Offensive Will Resume After Brief Pause #Ukraine #UkraineWar #Prepper #Preppers #Prepping #PrepperTalk #Survival #SHTF #WWIII #WW3,en,neutro
1606,26/02/2022,07:18:54,This is how I see #Ukraine defending themselves from Neanderthals #Putin #UkraineUnderAttack #StopRussia #StandWithUkraine #WWIII,en,neutro
1607,26/02/2022,07:18:30,Joe after the US put the paws on Russia #worldwar3 #WWIII,en,neutro
1608,26/02/2022,07:18:25,God bless the people of Ukraine support from Bulgaria 🇧🇬❤️ #Ukraine #WWIII #RussiaUkraineWar stay strong people of Ukraine 💪❤️😔🥺,en,neutro
1609,26/02/2022,07:18:21,1950 and the world is changing after #WWIII How will the new intake of Woolworths Saturday Girls cope as they approach adulthood? #SagaSaturday #strictlysagagirls @ed_pr @panmacmillan #RespectRomFic,en,neutro
1610,26/02/2022,07:17:59,"Muslim Tatar fighters for Ukraine. Tatar face mass genocide from the Russians under Stalin they were exiled and kicked out. In 2014 they were killed and imprisoned and many fled. They will fight Russia to the death. Chechnya is a puppet ""republic"". #Ukraine #Russia #WWIII",en,neutro
1611,26/02/2022,07:16:40,Trump just keep the world in peace without sending army. You see what is #Biden doing ? He kick start the #WWIII by doing nothing he should. #Ukraine is just the beginning. Those brave men not only protecting their home and family. They protect the world on their own.,en,neutro
1612,26/02/2022,07:16:30,China is jumping in...This is going to spiral out of control...#WWIII is definitely being uploaded,en,neutro
1613,26/02/2022,07:14:54,@KingKong9888 @JosephLariccia2 … I am more afraid that Putin would consider this an official declaration of war which would start #WWIII And don't forget: no one will ever announce a nuclear strike. How would Western Politicians react if London Paris NY or Berlin would get hit? @WPipperger @1909er,en,neutro
1614,26/02/2022,07:13:42,If the world was ending you would come over ..... right?😋.... #meathub #barnextdoor #WWIII #nyamachoma,en,neutro
1615,26/02/2022,07:13:21,When then power of love overcomes the love of power the world will know peace. - Jimi Hendrix #WorldPeace #WWIII #Love #Quote #SaturdayMorning,en,neutro
1616,26/02/2022,07:13:10,In reality no one cares about men. To be a man is tough asf but you ain't got no choice reason why it's always annoying when I see some feminists ask for equality when it only favors them. Now it's time for war and nobody wants gender equality anymore.#WWIII #RussiaUkraineWar,en,neutro
1617,26/02/2022,07:12:10,The reality of Biden vs Putin. World watching Putin #RussiaUkraineConflict with a possibility of #worldwar3 #Russia #Ukraine #WWIII,en,neutro
1618,26/02/2022,07:10:43,@RussianEmbassy @mfa_russia @FCDOGovUK @DefenceHQ @10DowningStreet @trussliz @BBCNews @guardian @SkyNews @Channel4 @GBNEWS The Ukraine have been beautiful. They wont run you will only kill the to the face. And it is aggressive behaviour #WWIII,en,neutro
1619,26/02/2022,07:10:37,🔴LIVE WAR COVERAGE: RUSSIA VS UKRAINE - KIEV HOLDS Russia has invaded Ukraine and the fallout has been massive. Kiev holds. t yt #Ukraine #UkraineRussia #war #WARINUKRAINE #Putin #Zelensky #worldwar3 #WWIII #live,en,neutro
1620,26/02/2022,07:10:13,#WARINUKRAINE #Ukraine #RussiaUkraineWar #WWIII #SlavaUkraini #StopWar #StopPutin : he started to act like a goddamn Terrorist.😡,en,neutro
1621,26/02/2022,07:08:43,Russia-Ukraine War LIVE: Derailed Russias attack says Ukraine president #WWIII #worldwar3 #WorldWarIII #Ukraine #UkraineRussiaCrisis #UkraineConflict #RussiaUkraineConflict #RussiaUkraineConflict #RussiaUkraine #russiaukrainewar #UkraineCrisis,en,neutro
1622,26/02/2022,07:07:23,"""The Ghost of Kyiv"" :Watch Ukrainian pilot shoot down 6 Russian fighter Jets (Video) ""The Ghost of Kyiv"" :Watch Ukrainian pilot shoot down 6 Russian fighter Jets (Video) Ukrainian Putin #Worldwar3 #WWIII NATO Taiwan America China Trump",en,neutro
1623,26/02/2022,07:06:26,How Putin is behaving with the world Like RT Follow @williamcoit #Putin #PutinsWar #PutinsPuppet #PutinatWar #PutinHitler #Ukrainian #war #worldwar3 #Stop the War #World War #StopTheWar #WWIII #StopWar #no_war #Cold War #nato #kiev #otan #kremlin #StopPutinNOW #Biden,en,neutro
1624,26/02/2022,07:06:16,@IAMannalynnemcc Is this the cutscene that will play in Call of duty #WWIII when you choose the happy ending instead of the bad one ?,en,neutro
1625,26/02/2022,07:06:07,#BREAKING #UPDATE 🇵🇰 says No Plan to Evacuate Citizens As Of Now - Local Media #RussiaUkraineConflict #UkraineCrisis #UkraineRussiaCrisis #Russia #WWIII #RussiaUkraineCrisis,en,neutro
1626,26/02/2022,07:05:30,A picture of hope in #Ukraine #WWIII #worldwar3 #WorldWarIII #UkraineRussiaCrisis #UkraineConflict #RussiaUkraineConflict #russiaukrainewar #UkraineUnderAttack #UkraineWar #russianinvasion #UkraineRussia #UkraineInvasion,en,neutro
1627,26/02/2022,07:05:07,Pukin thats what he is. #Putin #PresidentPutin #RussiaUkraineWar #StopRussia #WWIII,en,neutro
1628,26/02/2022,07:04:14,Governments fight over land when they should be trying to improve people's lives. #Ukraine #UkraineRussiaWar #StandWithUkraine #PrayForUkraine #worldwar3 #StopWar #NoWar #WWIII,en,neutro
1629,26/02/2022,07:03:21,90s kids watching #WWIII belike 🥺🥺🥺 #UkraineRussiaWar,en,neutro
1630,26/02/2022,07:02:07,"Heres the statements of ""Vladimir Putin"" Putin and Russia Listen now so that you dont regret later. You will love those quotes. #RussiaUkraineWar #WWIII #Putin Vladimir Putin #UkraineInvasion Hit like",en,neutro
1631,26/02/2022,07:01:51,Its ww3 time. The 1% is gonna make trillions £. Did you Google AZOV? Are you a POC? You better catch up cos the end game is gonna be deja vu. #russia #RussiaUkraineConflict #Azov #AzovBattalion #colonialism #colonized #Geopolitique #geopolitics #WWIII,en,neutro
1632,26/02/2022,07:01:39,End all free trade with Russia! #RussiaGoHome #StandWithUkraine on @SkyNewsBreak 13.00 GMT Israeli commentator suggests #Putin may start WW3 next. Scary stuff indeed. Russian people can prevent this now if they choose #WWIII,en,neutro
1633,26/02/2022,07:00:53,At the end of war...😔 #WorldWarIII #WWIII #UkraineRussiaWar #ukraineRussianConflict #StopPutin #StopWar,en,neutro
1634,26/02/2022,07:00:51,@CosmoEos @NovelSci @DmytroKuleba @NATO No fly zone = NATO fighter jets patrolling the area. Which means active engagement against Russia… = #WWIII,en,neutro
1635,26/02/2022,07:00:06,What is it to you when NATO leaves Ukraine which has been invaded by Russia alone despite calls for help? (NATOs goals: peace democracy freedom and the rule of law)? #putin #russia #russland #ukraine #UkraineRussia #nato #wwIII #ukrainian #kriegineuropa #kyiv #nato,en,neutro
1636,26/02/2022,07:00:05,Why cant the presidents do a 1v1 fist fight so there will be no war . #WWIII,en,neutro
1637,26/02/2022,06:59:41,A #ukrainian tank on fire in #Tokmok #WWIII,en,neutro
1638,26/02/2022,06:59:12,#UkraineRussiaWar The President of Ukraine rejected the US Presidents offer to leave the country and said that America should give us weapons. #Ukraine #UkraineRussia #America #NATO #President #RussiaUkraine #Ukarine #worldwar3 #WWIII,en,neutro
1639,26/02/2022,06:58:28,At the end of war... #WorldWarIII #WWIII #UkraineRussiaWar #ukraineRussianConflict #StopPutin #StopWar #StopPutinNOW,en,neutro
1640,26/02/2022,06:57:44,"#BREAKING : The #French Navy detained the #Russian cargo ship ""Baltic Leader"" carrying cars in the English Channel. The ship was detained at the request of the French government because it might belong to a sanctioned company. #RussiaUkraineWar #UkraineRussiaWar #WWIII",en,neutro
